,Loss func,Func params,Num observations,Learn rate,Init w1,Init w2,Init bias,break good,break bad,Num iterations,w1 delta,w2 delta,bias delta,loss / num obs,loss,w1,w2,bias
1266,<function <lambda> at 0x000001AC530CC378>,"[13, 7, -12]",1000,1e-05,10.0,-10.0,0.1,True,False,708,-0.002,-0.004,0.002,0.158,158.274,13.002,7.004,-12.002
1267,<function <lambda> at 0x000001AC530CC378>,"[13, 7, -12]",1000,1e-05,10.0,-10.0,10.0,True,False,767,-0.002,-0.004,0.002,0.158,158.274,13.002,7.004,-12.002
1268,<function <lambda> at 0x000001AC530CC378>,"[13, 7, -12]",1000,1e-05,10.0,-0.1,-10.0,True,False,529,-0.002,-0.004,0.002,0.158,158.274,13.002,7.004,-12.002
1269,<function <lambda> at 0x000001AC530CC378>,"[13, 7, -12]",1000,1e-05,10.0,-0.1,-0.1,True,False,706,-0.002,-0.004,0.002,0.158,158.274,13.002,7.004,-12.002
1270,<function <lambda> at 0x000001AC530CC378>,"[13, 7, -12]",1000,1e-05,10.0,-0.1,0.1,True,False,708,-0.002,-0.004,0.002,0.158,158.274,13.002,7.004,-12.002
1271,<function <lambda> at 0x000001AC530CC378>,"[13, 7, -12]",1000,1e-05,10.0,-0.1,10.0,True,False,767,-0.002,-0.004,0.002,0.158,158.274,13.002,7.004,-12.002
1272,<function <lambda> at 0x000001AC530CC378>,"[13, 7, -12]",1000,1e-05,10.0,0.1,-10.0,True,False,529,-0.002,-0.004,0.002,0.158,158.274,13.002,7.004,-12.002
1273,<function <lambda> at 0x000001AC530CC378>,"[13, 7, -12]",1000,1e-05,10.0,0.1,-0.1,True,False,706,-0.002,-0.004,0.002,0.158,158.274,13.002,7.004,-12.002
1274,<function <lambda> at 0x000001AC530CC378>,"[13, 7, -12]",1000,1e-05,10.0,0.1,0.1,True,False,708,-0.002,-0.004,0.002,0.158,158.274,13.002,7.004,-12.002
1275,<function <lambda> at 0x000001AC530CC378>,"[13, 7, -12]",1000,1e-05,10.0,0.1,10.0,True,False,767,-0.002,-0.004,0.002,0.158,158.274,13.002,7.004,-12.002
1276,<function <lambda> at 0x000001AC530CC378>,"[13, 7, -12]",1000,1e-05,10.0,10.0,-10.0,True,False,528,-0.002,-0.004,0.002,0.158,158.274,13.002,7.004,-12.002
1277,<function <lambda> at 0x000001AC530CC378>,"[13, 7, -12]",1000,1e-05,10.0,10.0,-0.1,True,False,706,-0.002,-0.004,0.002,0.158,158.274,13.002,7.004,-12.002
1278,<function <lambda> at 0x000001AC530CC378>,"[13, 7, -12]",1000,1e-05,10.0,10.0,0.1,True,False,708,-0.002,-0.004,0.002,0.158,158.273,13.002,7.004,-12.002
1279,<function <lambda> at 0x000001AC530CC378>,"[13, 7, -12]",1000,1e-05,10.0,10.0,10.0,True,False,767,-0.002,-0.004,0.002,0.158,158.274,13.002,7.004,-12.002
1280,<function <lambda> at 0x000001AC530CC378>,"[13, 7, -12]",10000,1e-08,-10.0,-10.0,-10.0,False,False,9999,-0.001,-0.004,-0.712,0.424,4241.479,13.001,7.004,-11.288
1281,<function <lambda> at 0x000001AC530CC378>,"[13, 7, -12]",10000,1e-08,-10.0,-10.0,-0.1,False,False,9999,-0.004,-0.012,-4.355,9.678,96777.09,13.004,7.012,-7.645
1282,<function <lambda> at 0x000001AC530CC378>,"[13, 7, -12]",10000,1e-08,-10.0,-10.0,0.1,False,False,9999,-0.004,-0.012,-4.428,10.001,100013.742,13.004,7.012,-7.572
1283,<function <lambda> at 0x000001AC530CC378>,"[13, 7, -12]",10000,1e-08,-10.0,-10.0,10.0,False,False,9999,-0.006,-0.02,-8.071,32.791,327906.67,13.006,7.02,-3.929
1284,<function <lambda> at 0x000001AC530CC378>,"[13, 7, -12]",10000,1e-08,-10.0,-0.1,-10.0,False,False,9999,-0.001,-0.004,-0.72,0.43,4299.132,13.001,7.004,-11.28
1285,<function <lambda> at 0x000001AC530CC378>,"[13, 7, -12]",10000,1e-08,-10.0,-0.1,-0.1,False,False,9999,-0.004,-0.012,-4.363,9.713,97125.124,13.004,7.012,-7.637
1286,<function <lambda> at 0x000001AC530CC378>,"[13, 7, -12]",10000,1e-08,-10.0,-0.1,0.1,False,False,9999,-0.004,-0.012,-4.436,10.037,100367.643,13.004,7.012,-7.564
1287,<function <lambda> at 0x000001AC530CC378>,"[13, 7, -12]",10000,1e-08,-10.0,-0.1,10.0,False,False,9999,-0.006,-0.02,-8.079,32.855,328550.95,13.006,7.02,-3.921
1288,<function <lambda> at 0x000001AC530CC378>,"[13, 7, -12]",10000,1e-08,-10.0,0.1,-10.0,False,False,9999,-0.001,-0.004,-0.721,0.43,4300.304,13.001,7.004,-11.279
1289,<function <lambda> at 0x000001AC530CC378>,"[13, 7, -12]",10000,1e-08,-10.0,0.1,-0.1,False,False,9999,-0.004,-0.012,-4.363,9.713,97132.162,13.004,7.012,-7.637
1290,<function <lambda> at 0x000001AC530CC378>,"[13, 7, -12]",10000,1e-08,-10.0,0.1,0.1,False,False,9999,-0.004,-0.012,-4.437,10.037,100374.799,13.004,7.012,-7.563
1291,<function <lambda> at 0x000001AC530CC378>,"[13, 7, -12]",10000,1e-08,-10.0,0.1,10.0,False,False,9999,-0.006,-0.02,-8.079,32.856,328563.973,13.006,7.02,-3.921
1292,<function <lambda> at 0x000001AC530CC378>,"[13, 7, -12]",10000,1e-08,-10.0,10.0,-10.0,False,False,9999,-0.001,-0.004,-0.728,0.436,4358.605,13.001,7.004,-11.272
1293,<function <lambda> at 0x000001AC530CC378>,"[13, 7, -12]",10000,1e-08,-10.0,10.0,-0.1,False,False,9999,-0.004,-0.012,-4.371,9.748,97480.844,13.004,7.012,-7.629
1294,<function <lambda> at 0x000001AC530CC378>,"[13, 7, -12]",10000,1e-08,-10.0,10.0,0.1,False,False,9999,-0.004,-0.012,-4.444,10.073,100729.347,13.004,7.012,-7.556
1295,<function <lambda> at 0x000001AC530CC378>,"[13, 7, -12]",10000,1e-08,-10.0,10.0,10.0,False,False,9999,-0.006,-0.02,-8.087,32.921,329208.902,13.006,7.02,-3.913
1296,<function <lambda> at 0x000001AC530CC378>,"[13, 7, -12]",10000,1e-08,-0.1,-10.0,-10.0,False,False,9999,-0.001,-0.004,-0.715,0.426,4258.43,13.001,7.004,-11.285
1297,<function <lambda> at 0x000001AC530CC378>,"[13, 7, -12]",10000,1e-08,-0.1,-10.0,-0.1,False,False,9999,-0.004,-0.012,-4.357,9.688,96879.752,13.004,7.012,-7.643
1298,<function <lambda> at 0x000001AC530CC378>,"[13, 7, -12]",10000,1e-08,-0.1,-10.0,0.1,False,False,9999,-0.004,-0.012,-4.431,10.012,100118.135,13.004,7.012,-7.569
1299,<function <lambda> at 0x000001AC530CC378>,"[13, 7, -12]",10000,1e-08,-0.1,-10.0,10.0,False,False,9999,-0.006,-0.02,-8.073,32.81,328096.773,13.006,7.02,-3.927
1300,<function <lambda> at 0x000001AC530CC378>,"[13, 7, -12]",10000,1e-08,-0.1,-0.1,-10.0,False,False,9999,-0.001,-0.004,-0.723,0.432,4316.271,13.001,7.004,-11.277
1301,<function <lambda> at 0x000001AC530CC378>,"[13, 7, -12]",10000,1e-08,-0.1,-0.1,-0.1,False,False,9999,-0.004,-0.012,-4.365,9.723,97227.974,13.004,7.012,-7.635
1302,<function <lambda> at 0x000001AC530CC378>,"[13, 7, -12]",10000,1e-08,-0.1,-0.1,0.1,False,False,9999,-0.004,-0.012,-4.439,10.047,100472.223,13.004,7.012,-7.561
1303,<function <lambda> at 0x000001AC530CC378>,"[13, 7, -12]",10000,1e-08,-0.1,-0.1,10.0,False,False,9999,-0.006,-0.02,-8.081,32.874,328741.242,13.006,7.02,-3.919
1304,<function <lambda> at 0x000001AC530CC378>,"[13, 7, -12]",10000,1e-08,-0.1,0.1,-10.0,False,False,9999,-0.001,-0.004,-0.723,0.432,4317.446,13.001,7.004,-11.277
1305,<function <lambda> at 0x000001AC530CC378>,"[13, 7, -12]",10000,1e-08,-0.1,0.1,-0.1,False,False,9999,-0.004,-0.012,-4.365,9.724,97235.015,13.004,7.012,-7.635
1306,<function <lambda> at 0x000001AC530CC378>,"[13, 7, -12]",10000,1e-08,-0.1,0.1,0.1,False,False,9999,-0.004,-0.012,-4.439,10.048,100479.383,13.004,7.012,-7.561
1307,<function <lambda> at 0x000001AC530CC378>,"[13, 7, -12]",10000,1e-08,-0.1,0.1,10.0,False,False,9999,-0.006,-0.02,-8.081,32.875,328754.268,13.006,7.02,-3.919
1308,<function <lambda> at 0x000001AC530CC378>,"[13, 7, -12]",10000,1e-08,-0.1,10.0,-10.0,False,False,9999,-0.001,-0.004,-0.731,0.438,4375.936,13.001,7.004,-11.269
1309,<function <lambda> at 0x000001AC530CC378>,"[13, 7, -12]",10000,1e-08,-0.1,10.0,-0.1,False,False,9999,-0.004,-0.012,-4.373,9.758,97583.885,13.004,7.012,-7.627
1310,<function <lambda> at 0x000001AC530CC378>,"[13, 7, -12]",10000,1e-08,-0.1,10.0,0.1,False,False,9999,-0.004,-0.012,-4.447,10.083,100834.119,13.004,7.012,-7.553
1311,<function <lambda> at 0x000001AC530CC378>,"[13, 7, -12]",10000,1e-08,-0.1,10.0,10.0,False,False,9999,-0.006,-0.02,-8.089,32.94,329399.384,13.006,7.02,-3.911
1312,<function <lambda> at 0x000001AC530CC378>,"[13, 7, -12]",10000,1e-08,0.1,-10.0,-10.0,False,False,9999,-0.001,-0.004,-0.715,0.426,4258.773,13.001,7.004,-11.285
1313,<function <lambda> at 0x000001AC530CC378>,"[13, 7, -12]",10000,1e-08,0.1,-10.0,-0.1,False,False,9999,-0.004,-0.012,-4.357,9.688,96881.827,13.004,7.012,-7.643
1314,<function <lambda> at 0x000001AC530CC378>,"[13, 7, -12]",10000,1e-08,0.1,-10.0,0.1,False,False,9999,-0.004,-0.012,-4.431,10.012,100120.245,13.004,7.012,-7.569
1315,<function <lambda> at 0x000001AC530CC378>,"[13, 7, -12]",10000,1e-08,0.1,-10.0,10.0,False,False,9999,-0.006,-0.02,-8.073,32.81,328100.614,13.006,7.02,-3.927
1316,<function <lambda> at 0x000001AC530CC378>,"[13, 7, -12]",10000,1e-08,0.1,-0.1,-10.0,False,False,9999,-0.001,-0.004,-0.723,0.432,4316.618,13.001,7.004,-11.277
1317,<function <lambda> at 0x000001AC530CC378>,"[13, 7, -12]",10000,1e-08,0.1,-0.1,-0.1,False,False,9999,-0.004,-0.012,-4.365,9.723,97230.052,13.004,7.012,-7.635
1318,<function <lambda> at 0x000001AC530CC378>,"[13, 7, -12]",10000,1e-08,0.1,-0.1,0.1,False,False,9999,-0.004,-0.012,-4.439,10.047,100474.337,13.004,7.012,-7.561
1319,<function <lambda> at 0x000001AC530CC378>,"[13, 7, -12]",10000,1e-08,0.1,-0.1,10.0,False,False,9999,-0.006,-0.02,-8.081,32.875,328745.086,13.006,7.02,-3.919
1320,<function <lambda> at 0x000001AC530CC378>,"[13, 7, -12]",10000,1e-08,0.1,0.1,-10.0,False,False,9999,-0.001,-0.004,-0.723,0.432,4317.793,13.001,7.004,-11.277
1321,<function <lambda> at 0x000001AC530CC378>,"[13, 7, -12]",10000,1e-08,0.1,0.1,-0.1,False,False,9999,-0.004,-0.012,-4.365,9.724,97237.093,13.004,7.012,-7.635
1322,<function <lambda> at 0x000001AC530CC378>,"[13, 7, -12]",10000,1e-08,0.1,0.1,0.1,False,False,9999,-0.004,-0.012,-4.439,10.048,100481.497,13.004,7.012,-7.561
1323,<function <lambda> at 0x000001AC530CC378>,"[13, 7, -12]",10000,1e-08,0.1,0.1,10.0,False,False,9999,-0.006,-0.02,-8.081,32.876,328758.113,13.006,7.02,-3.919
1324,<function <lambda> at 0x000001AC530CC378>,"[13, 7, -12]",10000,1e-08,0.1,10.0,-10.0,False,False,9999,-0.001,-0.004,-0.731,0.438,4376.286,13.001,7.004,-11.269
1325,<function <lambda> at 0x000001AC530CC378>,"[13, 7, -12]",10000,1e-08,0.1,10.0,-0.1,False,False,9999,-0.004,-0.012,-4.373,9.759,97585.967,13.004,7.012,-7.627
1326,<function <lambda> at 0x000001AC530CC378>,"[13, 7, -12]",10000,1e-08,0.1,10.0,0.1,False,False,9999,-0.004,-0.012,-4.447,10.084,100836.237,13.004,7.012,-7.553
1327,<function <lambda> at 0x000001AC530CC378>,"[13, 7, -12]",10000,1e-08,0.1,10.0,10.0,False,False,9999,-0.006,-0.02,-8.089,32.94,329403.233,13.006,7.02,-3.911
1328,<function <lambda> at 0x000001AC530CC378>,"[13, 7, -12]",10000,1e-08,10.0,-10.0,-10.0,False,False,9999,-0.001,-0.004,-0.717,0.428,4275.781,13.001,7.004,-11.283
1329,<function <lambda> at 0x000001AC530CC378>,"[13, 7, -12]",10000,1e-08,10.0,-10.0,-0.1,False,False,9999,-0.004,-0.012,-4.36,9.698,96984.545,13.004,7.012,-7.64
1330,<function <lambda> at 0x000001AC530CC378>,"[13, 7, -12]",10000,1e-08,10.0,-10.0,0.1,False,False,9999,-0.004,-0.012,-4.433,10.022,100224.695,13.004,7.012,-7.567
1331,<function <lambda> at 0x000001AC530CC378>,"[13, 7, -12]",10000,1e-08,10.0,-10.0,10.0,False,False,9999,-0.006,-0.02,-8.076,32.829,328290.774,13.006,7.02,-3.924
1332,<function <lambda> at 0x000001AC530CC378>,"[13, 7, -12]",10000,1e-08,10.0,-0.1,-10.0,False,False,9999,-0.001,-0.004,-0.725,0.433,4333.813,13.001,7.004,-11.275
1333,<function <lambda> at 0x000001AC530CC378>,"[13, 7, -12]",10000,1e-08,10.0,-0.1,-0.1,False,False,9999,-0.004,-0.012,-4.368,9.733,97332.958,13.004,7.012,-7.632
1334,<function <lambda> at 0x000001AC530CC378>,"[13, 7, -12]",10000,1e-08,10.0,-0.1,0.1,False,False,9999,-0.004,-0.012,-4.441,10.058,100578.974,13.004,7.012,-7.559
1335,<function <lambda> at 0x000001AC530CC378>,"[13, 7, -12]",10000,1e-08,10.0,-0.1,10.0,False,False,9999,-0.006,-0.02,-8.084,32.894,328935.434,13.006,7.02,-3.916
1336,<function <lambda> at 0x000001AC530CC378>,"[13, 7, -12]",10000,1e-08,10.0,0.1,-10.0,False,False,9999,-0.001,-0.004,-0.725,0.433,4334.992,13.001,7.004,-11.275
1337,<function <lambda> at 0x000001AC530CC378>,"[13, 7, -12]",10000,1e-08,10.0,0.1,-0.1,False,False,9999,-0.004,-0.012,-4.368,9.734,97340.003,13.004,7.012,-7.632
1338,<function <lambda> at 0x000001AC530CC378>,"[13, 7, -12]",10000,1e-08,10.0,0.1,0.1,False,False,9999,-0.004,-0.012,-4.441,10.059,100586.138,13.004,7.012,-7.559
1339,<function <lambda> at 0x000001AC530CC378>,"[13, 7, -12]",10000,1e-08,10.0,0.1,10.0,False,False,9999,-0.006,-0.02,-8.084,32.895,328948.464,13.006,7.02,-3.916
1340,<function <lambda> at 0x000001AC530CC378>,"[13, 7, -12]",10000,1e-08,10.0,10.0,-10.0,False,False,9999,-0.001,-0.004,-0.733,0.439,4393.673,13.001,7.004,-11.267
1341,<function <lambda> at 0x000001AC530CC378>,"[13, 7, -12]",10000,1e-08,10.0,10.0,-0.1,False,False,9999,-0.004,-0.012,-4.376,9.769,97689.064,13.004,7.012,-7.624
1342,<function <lambda> at 0x000001AC530CC378>,"[13, 7, -12]",10000,1e-08,10.0,10.0,0.1,False,False,9999,-0.004,-0.012,-4.449,10.094,100941.065,13.004,7.012,-7.551
1343,<function <lambda> at 0x000001AC530CC378>,"[13, 7, -12]",10000,1e-08,10.0,10.0,10.0,False,False,9999,-0.006,-0.02,-8.092,32.959,329593.772,13.006,7.02,-3.908
1344,<function <lambda> at 0x000001AC530CC378>,"[13, 7, -12]",10000,1e-07,-10.0,-10.0,-10.0,True,False,5275,-0.001,-0.002,-0.003,0.166,1655.661,13.001,7.002,-11.997
1345,<function <lambda> at 0x000001AC530CC378>,"[13, 7, -12]",10000,1e-07,-10.0,-10.0,-0.1,True,False,7077,-0.001,-0.002,-0.003,0.166,1655.66,13.001,7.002,-11.997
1346,<function <lambda> at 0x000001AC530CC378>,"[13, 7, -12]",10000,1e-07,-10.0,-10.0,0.1,True,False,7093,-0.001,-0.002,-0.003,0.166,1655.661,13.001,7.002,-11.997
1347,<function <lambda> at 0x000001AC530CC378>,"[13, 7, -12]",10000,1e-07,-10.0,-10.0,10.0,True,False,7693,-0.001,-0.002,-0.003,0.166,1655.66,13.001,7.002,-11.997
1348,<function <lambda> at 0x000001AC530CC378>,"[13, 7, -12]",10000,1e-07,-10.0,-0.1,-10.0,True,False,5286,-0.001,-0.002,-0.003,0.166,1655.661,13.001,7.002,-11.997
1349,<function <lambda> at 0x000001AC530CC378>,"[13, 7, -12]",10000,1e-07,-10.0,-0.1,-0.1,True,False,7078,-0.001,-0.002,-0.003,0.166,1655.661,13.001,7.002,-11.997
1350,<function <lambda> at 0x000001AC530CC378>,"[13, 7, -12]",10000,1e-07,-10.0,-0.1,0.1,True,False,7095,-0.001,-0.002,-0.003,0.166,1655.661,13.001,7.002,-11.997
1351,<function <lambda> at 0x000001AC530CC378>,"[13, 7, -12]",10000,1e-07,-10.0,-0.1,10.0,True,False,7694,-0.001,-0.002,-0.003,0.166,1655.66,13.001,7.002,-11.997
1352,<function <lambda> at 0x000001AC530CC378>,"[13, 7, -12]",10000,1e-07,-10.0,0.1,-10.0,True,False,5286,-0.001,-0.002,-0.003,0.166,1655.661,13.001,7.002,-11.997
1353,<function <lambda> at 0x000001AC530CC378>,"[13, 7, -12]",10000,1e-07,-10.0,0.1,-0.1,True,False,7078,-0.001,-0.002,-0.003,0.166,1655.661,13.001,7.002,-11.997
1354,<function <lambda> at 0x000001AC530CC378>,"[13, 7, -12]",10000,1e-07,-10.0,0.1,0.1,True,False,7095,-0.001,-0.002,-0.003,0.166,1655.661,13.001,7.002,-11.997
1355,<function <lambda> at 0x000001AC530CC378>,"[13, 7, -12]",10000,1e-07,-10.0,0.1,10.0,True,False,7694,-0.001,-0.002,-0.003,0.166,1655.66,13.001,7.002,-11.997
1356,<function <lambda> at 0x000001AC530CC378>,"[13, 7, -12]",10000,1e-07,-10.0,10.0,-10.0,True,False,5297,-0.001,-0.002,-0.003,0.166,1655.661,13.001,7.002,-11.997
1357,<function <lambda> at 0x000001AC530CC378>,"[13, 7, -12]",10000,1e-07,-10.0,10.0,-0.1,True,False,7080,-0.001,-0.002,-0.003,0.166,1655.661,13.001,7.002,-11.997
1358,<function <lambda> at 0x000001AC530CC378>,"[13, 7, -12]",10000,1e-07,-10.0,10.0,0.1,True,False,7097,-0.001,-0.002,-0.003,0.166,1655.661,13.001,7.002,-11.997
1359,<function <lambda> at 0x000001AC530CC378>,"[13, 7, -12]",10000,1e-07,-10.0,10.0,10.0,True,False,7695,-0.001,-0.002,-0.003,0.166,1655.66,13.001,7.002,-11.997
1360,<function <lambda> at 0x000001AC530CC378>,"[13, 7, -12]",10000,1e-07,-0.1,-10.0,-10.0,True,False,5278,-0.001,-0.002,-0.003,0.166,1655.661,13.001,7.002,-11.997
1361,<function <lambda> at 0x000001AC530CC378>,"[13, 7, -12]",10000,1e-07,-0.1,-10.0,-0.1,True,False,7077,-0.001,-0.002,-0.003,0.166,1655.661,13.001,7.002,-11.997
1362,<function <lambda> at 0x000001AC530CC378>,"[13, 7, -12]",10000,1e-07,-0.1,-10.0,0.1,True,False,7094,-0.001,-0.002,-0.003,0.166,1655.661,13.001,7.002,-11.997
1363,<function <lambda> at 0x000001AC530CC378>,"[13, 7, -12]",10000,1e-07,-0.1,-10.0,10.0,True,False,7693,-0.001,-0.002,-0.003,0.166,1655.661,13.001,7.002,-11.997
1364,<function <lambda> at 0x000001AC530CC378>,"[13, 7, -12]",10000,1e-07,-0.1,-0.1,-10.0,True,False,5289,-0.001,-0.002,-0.003,0.166,1655.661,13.001,7.002,-11.997
1365,<function <lambda> at 0x000001AC530CC378>,"[13, 7, -12]",10000,1e-07,-0.1,-0.1,-0.1,True,False,7079,-0.001,-0.002,-0.003,0.166,1655.661,13.001,7.002,-11.997
1366,<function <lambda> at 0x000001AC530CC378>,"[13, 7, -12]",10000,1e-07,-0.1,-0.1,0.1,True,False,7096,-0.001,-0.002,-0.003,0.166,1655.66,13.001,7.002,-11.997
1367,<function <lambda> at 0x000001AC530CC378>,"[13, 7, -12]",10000,1e-07,-0.1,-0.1,10.0,True,False,7694,-0.001,-0.002,-0.003,0.166,1655.661,13.001,7.002,-11.997
1368,<function <lambda> at 0x000001AC530CC378>,"[13, 7, -12]",10000,1e-07,-0.1,0.1,-10.0,True,False,5289,-0.001,-0.002,-0.003,0.166,1655.661,13.001,7.002,-11.997
1369,<function <lambda> at 0x000001AC530CC378>,"[13, 7, -12]",10000,1e-07,-0.1,0.1,-0.1,True,False,7079,-0.001,-0.002,-0.003,0.166,1655.661,13.001,7.002,-11.997
1370,<function <lambda> at 0x000001AC530CC378>,"[13, 7, -12]",10000,1e-07,-0.1,0.1,0.1,True,False,7096,-0.001,-0.002,-0.003,0.166,1655.661,13.001,7.002,-11.997
1371,<function <lambda> at 0x000001AC530CC378>,"[13, 7, -12]",10000,1e-07,-0.1,0.1,10.0,True,False,7694,-0.001,-0.002,-0.003,0.166,1655.661,13.001,7.002,-11.997
1372,<function <lambda> at 0x000001AC530CC378>,"[13, 7, -12]",10000,1e-07,-0.1,10.0,-10.0,True,False,5300,-0.001,-0.002,-0.003,0.166,1655.661,13.001,7.002,-11.997
1373,<function <lambda> at 0x000001AC530CC378>,"[13, 7, -12]",10000,1e-07,-0.1,10.0,-0.1,True,False,7081,-0.001,-0.002,-0.003,0.166,1655.661,13.001,7.002,-11.997
1374,<function <lambda> at 0x000001AC530CC378>,"[13, 7, -12]",10000,1e-07,-0.1,10.0,0.1,True,False,7098,-0.001,-0.002,-0.003,0.166,1655.66,13.001,7.002,-11.997
1375,<function <lambda> at 0x000001AC530CC378>,"[13, 7, -12]",10000,1e-07,-0.1,10.0,10.0,True,False,7695,-0.001,-0.002,-0.003,0.166,1655.661,13.001,7.002,-11.997
1376,<function <lambda> at 0x000001AC530CC378>,"[13, 7, -12]",10000,1e-07,0.1,-10.0,-10.0,True,False,5278,-0.001,-0.002,-0.003,0.166,1655.661,13.001,7.002,-11.997
1377,<function <lambda> at 0x000001AC530CC378>,"[13, 7, -12]",10000,1e-07,0.1,-10.0,-0.1,True,False,7077,-0.001,-0.002,-0.003,0.166,1655.661,13.001,7.002,-11.997
1378,<function <lambda> at 0x000001AC530CC378>,"[13, 7, -12]",10000,1e-07,0.1,-10.0,0.1,True,False,7094,-0.001,-0.002,-0.003,0.166,1655.661,13.001,7.002,-11.997
1379,<function <lambda> at 0x000001AC530CC378>,"[13, 7, -12]",10000,1e-07,0.1,-10.0,10.0,True,False,7693,-0.001,-0.002,-0.003,0.166,1655.661,13.001,7.002,-11.997
1380,<function <lambda> at 0x000001AC530CC378>,"[13, 7, -12]",10000,1e-07,0.1,-0.1,-10.0,True,False,5289,-0.001,-0.002,-0.003,0.166,1655.661,13.001,7.002,-11.997
1381,<function <lambda> at 0x000001AC530CC378>,"[13, 7, -12]",10000,1e-07,0.1,-0.1,-0.1,True,False,7079,-0.001,-0.002,-0.003,0.166,1655.661,13.001,7.002,-11.997
1382,<function <lambda> at 0x000001AC530CC378>,"[13, 7, -12]",10000,1e-07,0.1,-0.1,0.1,True,False,7096,-0.001,-0.002,-0.003,0.166,1655.66,13.001,7.002,-11.997
1383,<function <lambda> at 0x000001AC530CC378>,"[13, 7, -12]",10000,1e-07,0.1,-0.1,10.0,True,False,7694,-0.001,-0.002,-0.003,0.166,1655.661,13.001,7.002,-11.997
1384,<function <lambda> at 0x000001AC530CC378>,"[13, 7, -12]",10000,1e-07,0.1,0.1,-10.0,True,False,5289,-0.001,-0.002,-0.003,0.166,1655.661,13.001,7.002,-11.997
1385,<function <lambda> at 0x000001AC530CC378>,"[13, 7, -12]",10000,1e-07,0.1,0.1,-0.1,True,False,7079,-0.001,-0.002,-0.003,0.166,1655.661,13.001,7.002,-11.997
1386,<function <lambda> at 0x000001AC530CC378>,"[13, 7, -12]",10000,1e-07,0.1,0.1,0.1,True,False,7096,-0.001,-0.002,-0.003,0.166,1655.661,13.001,7.002,-11.997
1387,<function <lambda> at 0x000001AC530CC378>,"[13, 7, -12]",10000,1e-07,0.1,0.1,10.0,True,False,7694,-0.001,-0.002,-0.003,0.166,1655.661,13.001,7.002,-11.997
1388,<function <lambda> at 0x000001AC530CC378>,"[13, 7, -12]",10000,1e-07,0.1,10.0,-10.0,True,False,5300,-0.001,-0.002,-0.003,0.166,1655.661,13.001,7.002,-11.997
1389,<function <lambda> at 0x000001AC530CC378>,"[13, 7, -12]",10000,1e-07,0.1,10.0,-0.1,True,False,7081,-0.001,-0.002,-0.003,0.166,1655.661,13.001,7.002,-11.997
1390,<function <lambda> at 0x000001AC530CC378>,"[13, 7, -12]",10000,1e-07,0.1,10.0,0.1,True,False,7098,-0.001,-0.002,-0.003,0.166,1655.66,13.001,7.002,-11.997
1391,<function <lambda> at 0x000001AC530CC378>,"[13, 7, -12]",10000,1e-07,0.1,10.0,10.0,True,False,7695,-0.001,-0.002,-0.003,0.166,1655.661,13.001,7.002,-11.997
1392,<function <lambda> at 0x000001AC530CC378>,"[13, 7, -12]",10000,1e-07,10.0,-10.0,-10.0,True,False,5281,-0.001,-0.002,-0.003,0.166,1655.661,13.001,7.002,-11.997
1393,<function <lambda> at 0x000001AC530CC378>,"[13, 7, -12]",10000,1e-07,10.0,-10.0,-0.1,True,False,7078,-0.001,-0.002,-0.003,0.166,1655.661,13.001,7.002,-11.997
1394,<function <lambda> at 0x000001AC530CC378>,"[13, 7, -12]",10000,1e-07,10.0,-10.0,0.1,True,False,7094,-0.001,-0.002,-0.003,0.166,1655.661,13.001,7.002,-11.997
1395,<function <lambda> at 0x000001AC530CC378>,"[13, 7, -12]",10000,1e-07,10.0,-10.0,10.0,True,False,7693,-0.001,-0.002,-0.003,0.166,1655.661,13.001,7.002,-11.997
1396,<function <lambda> at 0x000001AC530CC378>,"[13, 7, -12]",10000,1e-07,10.0,-0.1,-10.0,True,False,5292,-0.001,-0.002,-0.003,0.166,1655.661,13.001,7.002,-11.997
1397,<function <lambda> at 0x000001AC530CC378>,"[13, 7, -12]",10000,1e-07,10.0,-0.1,-0.1,True,False,7080,-0.001,-0.002,-0.003,0.166,1655.66,13.001,7.002,-11.997
1398,<function <lambda> at 0x000001AC530CC378>,"[13, 7, -12]",10000,1e-07,10.0,-0.1,0.1,True,False,7096,-0.001,-0.002,-0.003,0.166,1655.661,13.001,7.002,-11.997
1399,<function <lambda> at 0x000001AC530CC378>,"[13, 7, -12]",10000,1e-07,10.0,-0.1,10.0,True,False,7694,-0.001,-0.002,-0.003,0.166,1655.661,13.001,7.002,-11.997
1400,<function <lambda> at 0x000001AC530CC378>,"[13, 7, -12]",10000,1e-07,10.0,0.1,-10.0,True,False,5293,-0.001,-0.002,-0.003,0.166,1655.66,13.001,7.002,-11.997
1401,<function <lambda> at 0x000001AC530CC378>,"[13, 7, -12]",10000,1e-07,10.0,0.1,-0.1,True,False,7080,-0.001,-0.002,-0.003,0.166,1655.66,13.001,7.002,-11.997
1402,<function <lambda> at 0x000001AC530CC378>,"[13, 7, -12]",10000,1e-07,10.0,0.1,0.1,True,False,7096,-0.001,-0.002,-0.003,0.166,1655.661,13.001,7.002,-11.997
1403,<function <lambda> at 0x000001AC530CC378>,"[13, 7, -12]",10000,1e-07,10.0,0.1,10.0,True,False,7694,-0.001,-0.002,-0.003,0.166,1655.661,13.001,7.002,-11.997
